customer_id,customer_segment,acquisition_channel,signup_date
CUST-2784,Consumer,Organic Search,2022-09-20
CUST-2785,Consumer,Paid Ads,2023-08-20
CUST-2786,Consumer,Organic Search,2023-10-20
CUST-2787,Consumer,Paid Ads,2024-04-14
CUST-2788,Consumer,Social Media,2023-07-08
CUST-2789,Consumer,Social Media,2023-01-09
CUST-2790,Small Business,Organic Search,2023-09-29
CUST-2791,Consumer,Referral,2022-06-16
CUST-2792,Corporate,Paid Ads,2024-01-23
CUST-2793,Consumer,Paid Ads,2023-04-04
CUST-2794,Consumer,Paid Ads,2022-10-07
CUST-2795,Consumer,Paid Ads,2023-12-01
CUST-2796,Consumer,Paid Ads,2022-10-29
CUST-2797,Consumer,Paid Ads,2023-06-15
CUST-2798,Consumer,Paid Ads,2023-08-03
CUST-2799,Consumer,Organic Search,2022-08-06
CUST-2800,Corporate,Email Campaign,2022-04-12
